agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,05427930,2022-05-17,3.24,A,4.19,A
USGS,05427930,2022-05-18,4.00,A,5.18,A
USGS,05427930,2022-05-19,3.60,A,4.67,A
USGS,05427930,2022-05-20,4.71,A,6.10,A
USGS,05427930,2022-05-21,5.25,A,6.81,A
USGS,05427930,2022-05-22,4.60,A,5.96,A
USGS,05427930,2022-05-23,4.35,A,5.64,A
USGS,05427930,2022-05-24,4.47,A,5.80,A
USGS,05427930,2022-05-25,8.70,A,15.1,A
USGS,05427930,2022-05-26,14.5,A,27.9,A
USGS,05427930,2022-05-27,8.97,A,13.9,A
USGS,05427930,2022-05-28,6.01,A,8.78,A
USGS,05427930,2022-05-29,5.40,A,7.59,A
USGS,05427930,2022-05-30,5.10,A,7.01,A
USGS,05427930,2022-05-31,4.79,A,6.42,A
USGS,05427930,2022-06-01,3.92,A,5.13,A
USGS,05427930,2022-06-02,3.37,A,4.31,A
USGS,05427930,2022-06-03,3.45,A,4.29,A
USGS,05427930,2022-06-04,3.47,A,4.21,A
USGS,05427930,2022-06-05,4.29,A,5.07,A
USGS,05427930,2022-06-06,6.78,A,7.79,A
USGS,05427930,2022-06-07,4.43,A,4.95,A
USGS,05427930,2022-06-08,11.3,A,19.3,A
USGS,05427930,2022-06-09,8.07,A,10.5,A
USGS,05427930,2022-06-10,4.36,A,4.94,A
USGS,05427930,2022-06-11,4.03,A,4.27,A
USGS,05427930,2022-06-12,3.81,A,3.84,A
USGS,05427930,2022-06-13,4.87,A,4.64,A
USGS,05427930,2022-06-14,5.89,A,5.35,A
USGS,05427930,2022-06-15,9.84,A,24.3,A
USGS,05427930,2022-06-16,28.1,A,113,A
USGS,05427930,2022-06-17,7.30,A,23.6,A
USGS,05427930,2022-06-18,4.06,A,4.50,A
USGS,05427930,2022-06-19,3.55,A,3.67,A
USGS,05427930,2022-06-20,3.43,A,3.49,A
USGS,05427930,2022-06-21,3.32,A,3.33,A
USGS,05427930,2022-06-22,3.20,A,3.15,A
USGS,05427930,2022-06-23,3.06,A,2.97,A
USGS,05427930,2022-06-24,2.79,A,2.67,A
USGS,05427930,2022-06-25,3.27,A,3.07,A
USGS,05427930,2022-06-26,3.17,A,2.93,A
USGS,05427930,2022-06-27,2.53,A,2.30,A
USGS,05427930,2022-06-28,2.39,A,2.14,A
USGS,05427930,2022-06-29,2.92,A,2.57,A
USGS,05427930,2022-06-30,3.60,A,3.11,A
USGS,05427930,2022-07-01,4.02,A,3.41,A
USGS,05427930,2022-07-02,3.65,A,3.04,A
USGS,05427930,2022-07-03,3.95,A,3.23,A
USGS,05427930,2022-07-04,3.85,A,3.09,A
USGS,05427930,2022-07-05,5.00,A,4.37,A
USGS,05427930,2022-07-06,8.29,A,11.4,A
USGS,05427930,2022-07-07,5.37,A,5.34,A
USGS,05427930,2022-07-08,4.89,A,4.37,A
USGS,05427930,2022-07-09,4.11,A,3.50,A
USGS,05427930,2022-07-10,4.30,A,3.48,A
USGS,05427930,2022-07-11,3.88,A,2.98,A
USGS,05427930,2022-07-12,3.84,A,2.79,A
USGS,05427930,2022-07-13,3.47,A,2.37,A
USGS,05427930,2022-07-14,3.42,A,2.22,A
USGS,05427930,2022-07-15,4.36,A,2.80,A
USGS,05427930,2022-07-16,4.55,A,2.90,A
USGS,05427930,2022-07-17,3.86,A,2.44,A
USGS,05427930,2022-07-18,3.47,A,2.18,A
USGS,05427930,2022-07-19,3.51,A,2.19,A
USGS,05427930,2022-07-20,3.55,A,2.20,A
USGS,05427930,2022-07-21,2.80,A,1.72,A
USGS,05427930,2022-07-22,3.13,A,1.91,A
USGS,05427930,2022-07-23,3.50,A,2.28,A
USGS,05427930,2022-07-24,6.53,A,6.53,A
USGS,05427930,2022-07-25,4.21,A,3.09,A
USGS,05427930,2022-07-26,3.01,A,1.77,A
USGS,05427930,2022-07-27,2.66,A,1.54,A
USGS,05427930,2022-07-28,2.90,A:e,1.66,A
USGS,05427930,2022-07-29,3.29,A:e,1.85,A
USGS,05427930,2022-07-30,3.38,A:e,1.87,A
USGS,05427930,2022-07-31,3.43,A:e,1.87,A
USGS,05427930,2022-08-01,3.61,A:e,1.94,A
USGS,05427930,2022-08-02,3.41,A:e,1.80,A
USGS,05427930,2022-08-03,3.52,A:e,1.83,A
USGS,05427930,2022-08-04,4.58,A:e,2.34,A
USGS,05427930,2022-08-05,3.78,A:e,1.90,A
USGS,05427930,2022-08-06,3.71,A:e,2.02,A
USGS,05427930,2022-08-07,26.6,A,107,A
USGS,05427930,2022-08-08,30.6,A,146,A
USGS,05427930,2022-08-09,18.0,A,62.7,A
USGS,05427930,2022-08-10,9.72,A,13.7,A
USGS,05427930,2022-08-11,8.08,A,9.25,A
USGS,05427930,2022-08-12,7.04,A,7.94,A
USGS,05427930,2022-08-13,6.44,A,7.16,A
USGS,05427930,2022-08-14,6.57,A,7.19,A
USGS,05427930,2022-08-15,5.99,A,6.47,A
USGS,05427930,2022-08-16,5.56,A,5.98,A
USGS,05427930,2022-08-17,5.26,A,5.63,A
USGS,05427930,2022-08-18,5.18,A,5.52,A
USGS,05427930,2022-08-19,4.91,A,5.22,A
USGS,05427930,2022-08-20,8.18,A,11.1,A
USGS,05427930,2022-08-21,10.7,A,16.3,A
USGS,05427930,2022-08-22,5.56,A,6.18,A
USGS,05427930,2022-08-23,4.07,A:e,4.40,A
USGS,05427930,2022-08-24,3.21,A:e,3.36,A
USGS,05427930,2022-08-25,46.1,A:e,187,A
USGS,05427930,2022-08-26,55.2,A,257,A
USGS,05427930,2022-08-27,21.2,A,77.6,A
USGS,05427930,2022-08-28,13.1,A,38.5,A
USGS,05427930,2022-08-29,15.8,A,42.5,A
USGS,05427930,2022-08-30,11.0,A,26.0,A
USGS,05427930,2022-08-31,7.95,A,16.1,A
USGS,05427930,2022-09-01,5.98,A,10.1,A
USGS,05427930,2022-09-02,4.30,A,5.79,A
USGS,05427930,2022-09-03,10.9,A,41.8,A
USGS,05427930,2022-09-04,22.0,A,85.2,A
USGS,05427930,2022-09-05,12.1,A,25.7,A
USGS,05427930,2022-09-06,7.80,A,13.1,A
USGS,05427930,2022-09-07,5.96,A,9.05,A
USGS,05427930,2022-09-08,4.65,A,6.32,A
USGS,05427930,2022-09-09,3.81,A,4.57,A
USGS,05427930,2022-09-10,4.08,A,4.32,A
USGS,05427930,2022-09-11,20.6,A,48.8,A
USGS,05427930,2022-09-12,37.4,A,114,A
USGS,05427930,2022-09-13,30.3,A,77.2,A
USGS,05427930,2022-09-14,12.2,A,19.0,A
USGS,05427930,2022-09-15,9.21,A,9.42,A
USGS,05427930,2022-09-16,7.25,A,7.13,A
USGS,05427930,2022-09-17,6.11,A,5.74,A
USGS,05427930,2022-09-18,5.48,A,4.92,A
USGS,05427930,2022-09-19,4.68,A,4.01,A
USGS,05427930,2022-09-20,5.42,A,4.42,A
USGS,05427930,2022-09-21,4.95,A,3.84,A
USGS,05427930,2022-09-22,4.79,A,3.51,A
USGS,05427930,2022-09-23,4.42,A,3.05,A
USGS,05427930,2022-09-24,5.64,A,3.66,A
USGS,05427930,2022-09-25,6.94,A,4.22,A
USGS,05427930,2022-09-26,5.26,A,2.98,A
USGS,05427930,2022-09-27,4.83,A,2.54,A
USGS,05427930,2022-09-28,4.60,A,2.22,A
USGS,05427930,2022-09-29,4.16,A,1.84,A
USGS,05427930,2022-09-30,4.13,A,1.65,A
USGS,05427930,2022-10-01,4.12,A,,
USGS,05427930,2022-10-02,3.73,A,,
USGS,05427930,2022-10-03,3.85,A,,
USGS,05427930,2022-10-04,3.43,A,,
USGS,05427930,2022-10-05,3.62,A,,
USGS,05427930,2022-10-06,3.53,A,,
USGS,05427930,2022-10-07,2.95,A,,
USGS,05427930,2022-10-08,2.99,A,,
USGS,05427930,2022-10-09,3.41,A,,
USGS,05427930,2022-10-10,3.12,A,,
USGS,05427930,2022-10-11,3.22,A,,
USGS,05427930,2022-10-12,4.02,A,,
USGS,05427930,2022-10-13,4.33,A,,
USGS,05427930,2022-10-14,3.36,A,,
USGS,05427930,2022-10-15,3.24,A,,
USGS,05427930,2022-10-16,3.77,A,,
USGS,05427930,2022-10-17,3.14,P:e,,
USGS,05427930,2022-10-18,3.46,P:e,,
USGS,05427930,2022-10-19,3.58,P:e,,
USGS,05427930,2022-10-20,3.60,P:e,,
USGS,05427930,2022-10-21,3.60,P:e,,
USGS,05427930,2022-10-22,3.65,P:e,,
USGS,05427930,2022-10-23,3.66,P:e,,
USGS,05427930,2022-10-24,3.71,P:e,,
USGS,05427930,2022-10-25,3.99,P:e,,
USGS,05427930,2022-10-26,4.19,P:e,,
USGS,05427930,2022-10-27,3.73,P:e,,
USGS,05427930,2022-10-28,3.68,P:e,,
USGS,05427930,2022-10-29,3.65,P:e,,
USGS,05427930,2022-10-30,3.65,P:e,,
USGS,05427930,2022-10-31,3.64,P:e,,
USGS,05427930,2022-11-01,3.60,P:e,,
USGS,05427930,2022-11-02,3.58,P:e,,
USGS,05427930,2022-11-03,3.55,P:e,,
USGS,05427930,2022-11-04,6.61,P:e,,
USGS,05427930,2022-11-05,27.1,P,,
USGS,05427930,2022-11-06,21.8,P,,
USGS,05427930,2022-11-07,11.5,P,,
USGS,05427930,2022-11-08,8.50,P,,
USGS,05427930,2022-11-09,7.32,P,,
USGS,05427930,2022-11-10,7.25,P,,
USGS,05427930,2022-11-11,16.5,P,,
USGS,05427930,2022-11-12,10.3,P,,
USGS,05427930,2022-11-13,7.71,P,,
USGS,05427930,2022-11-14,7.41,P:e,,
USGS,05427930,2022-11-15,8.59,P,,
USGS,05427930,2022-11-16,9.45,P,,
USGS,05427930,2022-11-17,8.08,P,,
USGS,05427930,2022-11-18,6.69,P,,
USGS,05427930,2022-11-19,5.95,P:e,,
USGS,05427930,2022-11-20,5.49,P:e,,
USGS,05427930,2022-11-21,5.48,P:e,,
USGS,05427930,2022-11-22,5.48,P:e,,
USGS,05427930,2022-11-23,5.56,P:e,,
USGS,05427930,2022-11-24,6.11,P,,
USGS,05427930,2022-11-25,6.16,P,,
USGS,05427930,2022-11-26,6.74,P,,
USGS,05427930,2022-11-27,6.55,P,,
USGS,05427930,2022-11-28,5.54,P,,
USGS,05427930,2022-11-29,6.16,P,,
USGS,05427930,2022-11-30,6.65,P,,
USGS,05427930,2022-12-01,4.79,P,,
USGS,05427930,2022-12-02,4.82,P,,
USGS,05427930,2022-12-03,5.09,P,,
USGS,05427930,2022-12-04,5.15,P,,
USGS,05427930,2022-12-05,5.16,P,,
USGS,05427930,2022-12-06,5.45,P,,
USGS,05427930,2022-12-07,5.41,P,,
USGS,05427930,2022-12-08,5.73,P,,
USGS,05427930,2022-12-09,5.93,P,,
USGS,05427930,2022-12-10,6.06,P,,
USGS,05427930,2022-12-11,6.61,P,,
USGS,05427930,2022-12-12,6.30,P,,
USGS,05427930,2022-12-13,6.73,P,,
USGS,05427930,2022-12-14,19.4,P,,
USGS,05427930,2022-12-15,27.5,P,,
USGS,05427930,2022-12-16,18.5,P,,
USGS,05427930,2022-12-17,13.6,P,,
USGS,05427930,2022-12-18,11.4,P,,
USGS,05427930,2022-12-19,9.45,P,,
USGS,05427930,2022-12-20,8.94,P,,
USGS,05427930,2022-12-21,7.88,P,,
USGS,05427930,2022-12-22,8.50,P:e,,
USGS,05427930,2022-12-23,8.09,P:e,,
USGS,05427930,2022-12-24,7.90,P:e,,
USGS,05427930,2022-12-25,7.87,P:e,,
USGS,05427930,2022-12-26,7.97,P:e,,
USGS,05427930,2022-12-27,7.96,P:e,,
USGS,05427930,2022-12-28,7.94,P:e,,
USGS,05427930,2022-12-29,8.89,P:e,,
USGS,05427930,2022-12-30,14.9,P,,
USGS,05427930,2022-12-31,9.68,P,,
USGS,05427930,2023-01-01,9.72,P,,
USGS,05427930,2023-01-02,9.92,P,,
USGS,05427930,2023-01-03,13.8,P,,
USGS,05427930,2023-01-04,13.8,P,,
USGS,05427930,2023-01-05,11.4,P,,
USGS,05427930,2023-01-06,10.4,P,,
USGS,05427930,2023-01-07,8.75,P,,
USGS,05427930,2023-01-08,8.59,P,,
USGS,05427930,2023-01-09,8.30,P,,
USGS,05427930,2023-01-10,7.74,P,,
USGS,05427930,2023-01-11,7.70,P,,
USGS,05427930,2023-01-12,7.72,P,,
USGS,05427930,2023-01-13,7.44,P,,
USGS,05427930,2023-01-14,7.04,P,,
USGS,05427930,2023-01-15,6.82,P,,
USGS,05427930,2023-01-16,9.24,P,,
USGS,05427930,2023-01-17,12.3,P,,
USGS,05427930,2023-01-18,10.2,P,,
USGS,05427930,2023-01-19,8.92,P,,
USGS,05427930,2023-01-20,8.56,P,,
USGS,05427930,2023-01-21,7.98,P,,
USGS,05427930,2023-01-22,7.66,P,,
USGS,05427930,2023-01-23,7.45,P,,
USGS,05427930,2023-01-24,7.64,P,,
USGS,05427930,2023-01-25,7.82,P,,
USGS,05427930,2023-01-26,7.94,P,,
USGS,05427930,2023-01-27,8.17,P,,
USGS,05427930,2023-01-28,8.03,P:e,,
USGS,05427930,2023-01-29,8.24,P:e,,
USGS,05427930,2023-01-30,7.17,P:e,,
USGS,05427930,2023-01-31,6.83,P:e,,
USGS,05427930,2023-02-01,6.91,P:e,,
USGS,05427930,2023-02-02,6.72,P:e,,
USGS,05427930,2023-02-03,6.46,P:e,,
USGS,05427930,2023-02-04,7.08,P:e,,
USGS,05427930,2023-02-05,8.48,P:e,,
USGS,05427930,2023-02-06,8.83,P:e,,
USGS,05427930,2023-02-07,10.9,P,,
USGS,05427930,2023-02-08,11.7,P,,
USGS,05427930,2023-02-09,12.7,P,,
USGS,05427930,2023-02-10,12.4,P,,
USGS,05427930,2023-02-11,11.4,P,,
USGS,05427930,2023-02-12,11.8,P,,
USGS,05427930,2023-02-13,12.3,P,,
USGS,05427930,2023-02-14,14.7,P,,
USGS,05427930,2023-02-15,34.0,P,,
USGS,05427930,2023-02-16,19.9,P,,
USGS,05427930,2023-02-17,15.3,P,,
USGS,05427930,2023-02-18,14.9,P,,
USGS,05427930,2023-02-19,15.6,P,,
USGS,05427930,2023-02-20,16.0,P,,
USGS,05427930,2023-02-21,14.3,P,,
USGS,05427930,2023-02-22,13.8,P,,
USGS,05427930,2023-02-23,13.5,P,,
USGS,05427930,2023-02-24,12.5,P,,
USGS,05427930,2023-02-25,12.7,P,,
USGS,05427930,2023-02-26,12.8,P,,
USGS,05427930,2023-02-27,55.1,P,,
USGS,05427930,2023-02-28,68.1,P,,
USGS,05427930,2023-03-01,34.5,P,,
USGS,05427930,2023-03-02,22.0,P,,
USGS,05427930,2023-03-03,16.2,P,,
USGS,05427930,2023-03-04,14.5,P,,
USGS,05427930,2023-03-05,13.5,P,,
USGS,05427930,2023-03-06,22.2,P,,
USGS,05427930,2023-03-07,18.4,P,,
USGS,05427930,2023-03-08,15.5,P,,
USGS,05427930,2023-03-09,14.0,P,,
USGS,05427930,2023-03-10,13.5,P,,
USGS,05427930,2023-03-11,13.4,P,,
USGS,05427930,2023-03-12,13.9,P,,
USGS,05427930,2023-03-13,14.0,P,,
USGS,05427930,2023-03-14,12.7,P,,
USGS,05427930,2023-03-15,14.1,P,,
USGS,05427930,2023-03-16,18.9,P,,
USGS,05427930,2023-03-17,19.2,P,,
USGS,05427930,2023-03-18,12.8,P,,
USGS,05427930,2023-03-19,11.6,P,,
USGS,05427930,2023-03-20,12.1,P,,
USGS,05427930,2023-03-21,12.6,P,,
USGS,05427930,2023-03-22,13.6,P,,
USGS,05427930,2023-03-23,14.3,P,,
USGS,05427930,2023-03-24,13.7,P,,
USGS,05427930,2023-03-25,13.0,P,,
USGS,05427930,2023-03-26,12.5,P,,
USGS,05427930,2023-03-27,13.2,P,,
USGS,05427930,2023-03-28,15.5,P,,
USGS,05427930,2023-03-29,16.4,P,,
USGS,05427930,2023-03-30,14.4,P,,
USGS,05427930,2023-03-31,27.4,P,,
USGS,05427930,2023-04-01,51.0,P,,
USGS,05427930,2023-04-02,23.0,P,,
USGS,05427930,2023-04-03,16.6,P,,
USGS,05427930,2023-04-04,17.5,P,,
USGS,05427930,2023-04-05,25.3,P,,
USGS,05427930,2023-04-06,16.9,P,,
USGS,05427930,2023-04-07,13.4,P,,
USGS,05427930,2023-04-08,11.8,P,,
USGS,05427930,2023-04-09,12.0,P,,
USGS,05427930,2023-04-10,11.4,P,,
USGS,05427930,2023-04-11,11.1,P,,
USGS,05427930,2023-04-12,11.1,P,,
USGS,05427930,2023-04-13,10.8,P,,
USGS,05427930,2023-04-14,9.27,P,,
USGS,05427930,2023-04-15,9.19,P,,
USGS,05427930,2023-04-16,19.5,P,,
USGS,05427930,2023-04-17,20.7,P,,
USGS,05427930,2023-04-18,15.2,P,,
USGS,05427930,2023-04-19,15.0,P,,
USGS,05427930,2023-04-20,15.3,P,,
USGS,05427930,2023-04-21,12.9,P,,
USGS,05427930,2023-04-22,11.1,P,,
USGS,05427930,2023-04-23,10.5,P,,
USGS,05427930,2023-04-24,10.3,P,,
USGS,05427930,2023-04-25,9.18,P,,
USGS,05427930,2023-04-26,9.74,P,,
USGS,05427930,2023-04-27,9.38,P,,
USGS,05427930,2023-04-28,9.62,P,,
USGS,05427930,2023-04-29,10.7,P,,
USGS,05427930,2023-04-30,11.5,P,,
USGS,05427930,2023-05-01,11.9,P,,
USGS,05427930,2023-05-02,10.6,P,,
USGS,05427930,2023-05-03,9.49,P,,
USGS,05427930,2023-05-04,8.93,P,,
USGS,05427930,2023-05-05,8.60,P,,
USGS,05427930,2023-05-06,8.74,P,,
USGS,05427930,2023-05-07,8.87,P,,
USGS,05427930,2023-05-08,12.0,P,,
USGS,05427930,2023-05-09,11.6,P,,
USGS,05427930,2023-05-10,9.64,P,,
USGS,05427930,2023-05-11,8.93,P,,
USGS,05427930,2023-05-12,9.09,P,,
USGS,05427930,2023-05-13,8.95,P,,
USGS,05427930,2023-05-14,9.07,P,,
USGS,05427930,2023-05-15,8.72,P,,
USGS,05427930,2023-05-16,8.45,P,,
USGS,05427930,2023-05-17,8.21,P,,
USGS,05427930,2023-05-18,7.93,P,,
USGS,05427930,2023-05-19,8.03,P,,
USGS,05427930,2023-05-20,7.90,P,,
USGS,05427930,2023-05-21,7.79,P,,
USGS,05427930,2023-05-22,7.59,P,,
USGS,05427930,2023-05-23,7.22,P,,
USGS,05427930,2023-05-24,7.27,P,,
USGS,05427930,2023-05-25,7.24,P,,
USGS,05427930,2023-05-26,7.24,P,,
USGS,05427930,2023-05-27,7.15,P,,
USGS,05427930,2023-05-28,7.03,P,,
USGS,05427930,2023-05-29,6.97,P,,
USGS,05427930,2023-05-30,6.86,P,,
USGS,05427930,2023-05-31,6.99,P,,
USGS,05427930,2023-06-01,7.13,P,,
USGS,05427930,2023-06-02,7.09,P,,
USGS,05427930,2023-06-03,7.07,P,,
USGS,05427930,2023-06-04,7.04,P,,
USGS,05427930,2023-06-05,6.94,P,,
USGS,05427930,2023-06-06,7.03,P,,
USGS,05427930,2023-06-07,6.93,P,,
USGS,05427930,2023-06-08,6.62,P,,
USGS,05427930,2023-06-09,6.33,P,,
USGS,05427930,2023-06-10,6.07,P,,
USGS,05427930,2023-06-11,6.05,P,,
USGS,05427930,2023-06-12,6.33,P,,
USGS,05427930,2023-06-13,6.23,P,,
USGS,05427930,2023-06-14,6.05,P,,
USGS,05427930,2023-06-15,6.03,P,,
USGS,05427930,2023-06-16,5.74,P,,
USGS,05427930,2023-06-17,5.67,P,,
USGS,05427930,2023-06-18,5.54,P,,
USGS,05427930,2023-06-19,5.36,P,,
USGS,05427930,2023-06-20,5.12,P,,
USGS,05427930,2023-06-21,5.20,P,,
USGS,05427930,2023-06-22,5.16,P,,
USGS,05427930,2023-06-23,5.18,P,,
USGS,05427930,2023-06-24,5.38,P,,
USGS,05427930,2023-06-25,5.36,P,,
USGS,05427930,2023-06-26,5.02,P,,
USGS,05427930,2023-06-27,5.32,P,,
USGS,05427930,2023-06-28,,,,
USGS,05427930,2023-06-29,,,,
USGS,05427930,2023-06-30,,,,
USGS,05427930,2023-07-01,4.81,P,,
USGS,05427930,2023-07-02,4.63,P,,
USGS,05427930,2023-07-03,4.41,P,,
USGS,05427930,2023-07-04,4.26,P,,
USGS,05427930,2023-07-05,5.78,P,,
USGS,05427930,2023-07-06,6.21,P,,
USGS,05427930,2023-07-07,5.98,P,,
USGS,05427930,2023-07-08,6.58,P,,
USGS,05427930,2023-07-09,6.39,P,,
USGS,05427930,2023-07-10,6.42,P,,
USGS,05427930,2023-07-11,5.99,P,,
USGS,05427930,2023-07-12,7.20,P,,
USGS,05427930,2023-07-13,8.94,P,,
USGS,05427930,2023-07-14,8.82,P,,
USGS,05427930,2023-07-15,8.53,P,,
USGS,05427930,2023-07-16,8.21,P,,
USGS,05427930,2023-07-17,7.38,P,,
USGS,05427930,2023-07-18,6.95,P,,
USGS,05427930,2023-07-19,6.62,P,,
USGS,05427930,2023-07-20,6.53,P,,
USGS,05427930,2023-07-21,6.51,P,,
USGS,05427930,2023-07-22,6.54,P,,
USGS,05427930,2023-07-23,6.87,P,,
USGS,05427930,2023-07-24,6.57,P,,
USGS,05427930,2023-07-25,6.91,P,,
